date,new_confirmed,category_value,category_label,,Tweet
29-10-2019,0,0,No change on the spread of COVID19,10-10-2019, Are you planning on travelling for the long weekend Make sure you have all the right documents   DYK the leading cause of fires in the kitchen is unattended cooking This Thanksgiving dont forget the turkey in the oven FireSafety FirePreventionWeek  RT GetCyberSafe 56 of Canadians didnt download antivirus software and it shows  GetCyberSafe now   https Working smoke alarms can save lives Test your smoke alarms at least once a month to make sure theyre working so you amp your family can be ready for a fire emergency FirePreventionWeek   DYK that Canadas west coast is in the Ring of Fire one of the most active earthquake areas in the world If you live in BC or Yukon register for the GreatShakeOut on Oct 17 Learn more   DYK an earthquake occurs in the Western Quebec Seismic Zone every 5 days on average Luckily most are too minor to be felt Register for GSecousseQC to make sure youre prepared    RT NRCan In honour of FirePreventionWeek TBT to our forest fire research video Watch to find out how were contributing to  prevent RT rcmpgrcpolice There are more than 2500 new convicted sex offenders added to the National Sex Offender Registry each year Learn how t RT GetCyberSafe Q What do  airlines  banks  grocery stories and  hospitals have in common  A Theyve all been victims of a  Emergencies can affect your mental health Theres no shame in asking for help when you need it WorldMentalHealthDay  A top priority for Canadas Emergency Management Strategy is to improve the level of preparedness when it comes to disasters  Submit your ideas to help vulnerable Canadians Were accepting applications until Oct 10   RT CanadianForces Do you have a question for women leaders within defence and security Visit our CAF Instagram account and use the Ask RT CanRevAgency Scammers can target anyone regardless of age Protect yourself and your loved ones against fraud  RT GetCyberSafe  CALLING ALL MEME MAKERS  Whats the only thing better than captioning photos for internet props Doing it for the ch RT PrivacyPrivee Before you sign up for a service learn about what personal information is collected and the privacy controls available RT PBCCLCC As part of the PBCs commitment to openness and accountability in its parole decisionmaking anyone may apply to obtain a de
30-10-2019,0,0,No change on the spread of COVID19,11-10-2019, RT cityofwinnipeg Residents are advised to avoid nonessential travel within the city Roads may be slippery as a result of snow ice an RT rcmpmb rcmpmb are on scene and responding to multiple collisions across southern MB WINTERisHERE slowdown mbstorm  RT cityofwinnipeg Residents are reminded to stay away from damaged or downed power lines If you see a sparking transformer fire or exp RT manitobahydro These are the conditions our crews are working in today in Winnipeg and south central Manitoba Thanks for your patience
31-10-2019,0,0,No change on the spread of COVID19,12-10-2019, Congratulations to Ethiopian Prime Minister Abiy Ahmed Ali on his 2019 Nobel Peace Prize We commend his efforts to bring peace to the region and to advance democracy and freedom in Ethiopia
01-11-2019,0,0,No change on the spread of COVID19,15-10-2019, Are you interested in making Canada a more safe and resilient country Come work for us  Are you from Yukon Join over 1000 fellow Yukoners on October 17 and practise how you can protect yourself amp your family during an earthquake Register for The Great Yukon Shakeout here   Hey BC  join millions around the  on Oct 17 at 1017 am PDT for the BCShakeOut to make sure youre prepared in the event of an earthquake Register here   TriviaTuesday  earthquakes are more likely in the summer months RT Transportgc Studying hard or hardly studying  If youre going on vacation this ReadingWeek be sure to check in advance to ensure RT csiscanada Join our recruiters at the  Protection Forces amp Public Safety Career Expo in Toronto on October 26 Hear from our federal
02-11-2019,0,0,No change on the spread of COVID19,16-10-2019, RT PBCCLCC Five steps is all it takes to apply for a Cannabis record suspension Find out more  DYK that winter is a dangerous season for fires in Canada Make sure you keep an eye on all the openflames in your home whether it is your stovetop fireplace or candles FirePrevention  No  There is no earthquake season  they can occur at all times of the year This is why its important to practise what to do so youre prepared Take part in the GreatShakeOut on Oct 17 Learn more  
03-11-2019,0,0,No change on the spread of COVID19,17-10-2019, RT VeteransENGCA Veterans former members of the RCMP or family members affected by the snow storm in Winnipeg should always follow inst RT NRCan Even if youre not doing the DropCoverHoldOn drills today be part of ShakeOut by listening to our latest AskNRCan podcast Dont freak out  ShakeOut Today at 1017 am your local time join millions around the  amp  Drop Take cover Hold on so you know what to do in case of an earthquake Learn more  
04-11-2019,0,0,No change on the spread of COVID19,18-10-2019, On this PersonsDay were proud to underscore how programs like YoungWomenInPublicSafety seek to empower  to consider building their careers within Canadas safety amp security fields   Dont consume edibles before driving You can be impaired even if you dont feel the effects for hours Do your part to StopImpairedDriving and plan a safe way home DontDriveHigh IDriveAlert  Its FollowFriday Go follow Dont Drive High on Instagram to learn more about the risks associated with driving high   DontDriveHigh 
05-11-2019,0,0,No change on the spread of COVID19,22-10-2019, Statement by the Prime Minister on the anniversary of the attack at the National War Memorial and Parliament Hill  RT VeteransENGCA Today we honour the service and sacrifice of Corporal Nathan Cirillo who was killed on 22 October 2014 as he stood sen
06-11-2019,0,0,No change on the spread of COVID19,23-10-2019, RT TravelGoC Travelling internationally with cannabis is illegal  even if it is used for medical purposes Marijuana  Its getting colder outside GetPrepared for winter by reviewing how to stay safe indoors and out For more info visit    Students heading home for fall break Learn about changes to flight ID requirements here traveltips Canada 
07-11-2019,0,0,No change on the spread of COVID19,24-10-2019, Prime Minister Justin Trudeau congratulates Caroline Cochrane on being chosen as the Premier of the Northwest Territories  Prime Minister Justin Trudeaus statement on UNDay  This year marks the 30th anniversary of the rcmpgrcpolice participation in international peace and stabilization operations UNDay   If you want to make a difference by keeping Canadians safe and secure apply to come work with us  RT Transportgc One second of distraction from the wheel can change your life Thats why its important to LeaveThePhoneAlone  while d
08-11-2019,0,0,No change on the spread of COVID19,25-10-2019, Although the effects of edibles can be delayed its possible to be impaired right after consuming And if youre impaired Youre a danger on the road Plan a safe way home  DontDriveHigh IDriveAlert  Looking for a fulfilling career in public safety Join us Oct 26 at the HMCS York in Toronto for the Protection Forces amp Public Safety Career Expo  Register gt  GCJobs  DYK Public Safety has other social media pages This FollowFriday give us a follow on LinkedIn   Dont own a passport but flying throughout Canada Make sure you have the necessary travel documents  
09-11-2019,0,0,No change on the spread of COVID19,26-10-2019, Do your children know what to do if an emergency occurs Create an emergency plan with them and run through scenarios so they can also GetPrepared  
10-11-2019,0,0,No change on the spread of COVID19,27-10-2019, Prime Minister Justin Trudeaus statement on Diwali and Bandi Chhor Divas  Halloween is only a few days away If you make a JackOLantern make sure to place the pumpkin on a sturdy flat surface away from flammable objects and never leave them unattended HappyHalloween FirePrevention  Its getting cold Dress warmly and stay coldweather safe This season make sure to wear hatglovesscarfwarm jacketGetPrepared  
